State,Date,Handle,DAU,AvgBetNum,Treatment,Month,FootballSeason,Population,Median_Income,Unemployment_Rate,Regulatory_Strictness,Population_Conservativeness,Sports_Popularity_Index,Home_Team_Historical_Winrate
NJ,2022-02-11,15827.697290363469,1123,2,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-12,17249.435587563952,1224,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-13,16057.575434100421,1139,4,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-14,16574.54361789931,1176,4,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-15,15915.48134031115,1129,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-16,16171.100393723971,1147,2,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-17,16738.698946666023,1188,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-18,16498.69861694898,1171,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-19,15327.191105373715,1088,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-20,16211.836514801897,1150,2,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-21,16361.465217399284,1161,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-22,18050.064341859234,1281,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-23,16706.8894329723,1186,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-24,14912.024617577523,1058,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-25,16544.154730126676,1174,5,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-26,16335.836708133247,1159,3,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-27,16465.85379413472,1168,2,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-02-28,17436.99491053932,1237,4,0,2,1,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-01,14289.05376172393,1014,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-02,14709.49971790988,1044,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-03,14148.730498202944,1004,5,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-04,13064.635229439742,927,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-05,13813.888588079059,980,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-06,12679.676640058675,900,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-07,13015.311652015087,924,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-08,13113.508440376187,931,5,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-09,13207.094651705906,937,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-10,14304.507214797464,1015,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-11,13901.727591245512,986,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-12,12640.626090334159,897,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-13,13924.010851919931,988,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-14,12895.28199990428,915,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-15,14104.11599929084,1001,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-16,13917.557424616041,988,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-17,13278.040557664803,942,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-18,13946.821124613056,990,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-19,15027.692147619273,1066,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-20,12926.65396315952,917,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-21,13075.53165905732,928,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-22,14541.669240906056,1032,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-23,14407.500758066726,1022,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-24,14310.37852348288,1015,5,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-25,13576.753283406466,963,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-26,13134.064553566668,932,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-27,13692.411492062925,972,3,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-28,13935.562490571154,989,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-29,13754.336999477175,976,4,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-30,13563.510470967292,962,6,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-03-31,14175.403623751536,1006,2,0,3,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-01,13009.408837694791,923,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-02,13591.821906723744,964,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-03,14070.643238835808,998,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-04,13163.425219537152,934,1,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-05,13438.524830832961,954,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-06,13892.541408724228,986,2,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-07,13864.423253674415,984,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-08,13137.95243577361,932,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-09,13785.406297858983,978,2,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-10,13991.29772888123,993,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-11,14489.749880729587,1028,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-12,12798.57028009157,908,2,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-13,14099.369507173411,1000,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-14,14099.378042447213,1000,7,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-15,14137.757143682133,1003,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-16,14401.058037159894,1022,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-17,13528.726075975195,960,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-18,13214.261557354268,938,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-19,13411.825354115028,952,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-20,15336.19671913686,1088,1,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-21,14217.047270292423,1009,1,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-22,13421.056547028591,952,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-23,13789.578921017119,978,2,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-24,13253.794365704545,940,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-25,13243.442070092315,940,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-26,13776.721349592364,978,2,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-27,15218.869770145293,1080,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-28,12353.581322600025,877,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-29,13290.575165506467,943,4,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-04-30,13200.725413476483,937,3,0,4,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-01,14092.463825706725,1000,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-02,12920.47340547037,917,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-03,13418.985496249035,952,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-04,14958.745029101403,1061,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-05,12878.833398251412,914,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-06,15203.89560410083,1079,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-07,12701.183701685854,901,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-08,14616.11128925964,1037,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-09,14050.424993229068,997,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-10,13108.349628190535,930,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-11,11517.775191056315,817,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-12,13571.818660057119,963,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-13,14867.30860233061,1055,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-14,13442.971787952325,954,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-15,14735.945167495858,1046,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-16,14544.808809536635,1032,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-17,13070.839679543042,927,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-18,13882.208957279263,985,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-19,13793.374071572613,979,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-20,13823.418261090068,981,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-21,14835.423059952796,1053,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-22,15211.371162626334,1079,1,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-23,13641.08383718889,968,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-24,13938.518486109453,989,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-25,13602.36499710319,965,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-26,13340.348436946353,947,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-27,13990.767242727996,993,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-28,14363.669248320171,1019,3,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-29,14304.056985191337,1015,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-30,13175.657738055277,935,2,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-05-31,14258.993708873626,1012,4,0,5,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-01,13731.036148747835,974,3,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-02,14623.502017325687,1038,2,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-03,14121.404838140897,1002,3,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-04,13595.795414996235,965,4,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-05,14312.685131691906,1016,4,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-06,14642.617685842937,1039,3,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-07,14214.087047579671,1009,3,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-08,13968.191016811514,991,3,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-09,13812.063611098027,980,4,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-10,13183.06261088607,935,5,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-11,13053.99556290907,926,2,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-12,14541.336117323226,1032,4,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-13,14174.340052226555,1006,4,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
NJ,2022-06-14,13736.984348171376,975,2,0,6,0,11363131.054022549,45336.65342092828,6.4582170098665905,2,0.43219643606254954,0.5516083244394998,0.5755105506155985
